start_date,end_date,original_dates,firm,party,preference_type,election_year,mid_date,survey_type,sample_size,intended_vote
2018-10-25,2018-10-28,25–28 Oct 2018,Newspoll,Lib/Nat,Two-party-preferred,2019,2018-10-26,NA,NA,46
2018-10-25,2018-10-28,25–28 Oct 2018,Newspoll,ONP,First preference,2019,2018-10-26,NA,NA,6
2018-10-25,2018-10-28,25–28 Oct 2018,Newspoll,Oth,First preference,2019,2018-10-26,NA,NA,10
2018-11-01,2018-11-04,1–4 Nov 2018,Essential,ALP,First preference,2019,2018-11-02,NA,NA,39
2018-11-01,2018-11-04,1–4 Nov 2018,Essential,ALP,Two-party-preferred,2019,2018-11-02,NA,NA,54
2018-11-01,2018-11-04,1–4 Nov 2018,Essential,Grn,First preference,2019,2018-11-02,NA,NA,10
2018-11-01,2018-11-04,1–4 Nov 2018,Essential,Lib/Nat,First preference,2019,2018-11-02,NA,NA,36
2018-11-01,2018-11-04,1–4 Nov 2018,Essential,Lib/Nat,Two-party-preferred,2019,2018-11-02,NA,NA,46
2018-11-01,2018-11-04,1–4 Nov 2018,Essential,ONP,First preference,2019,2018-11-02,NA,NA,6
2018-11-01,2018-11-04,1–4 Nov 2018,Essential,Oth,First preference,2019,2018-11-02,NA,NA,9
2018-11-08,2018-11-11,8–11 Nov 2018,Newspoll,ALP,First preference,2019,2018-11-09,NA,NA,40
2018-11-08,2018-11-11,8–11 Nov 2018,Newspoll,ALP,Two-party-preferred,2019,2018-11-09,NA,NA,55
2018-11-08,2018-11-11,8–11 Nov 2018,Newspoll,Grn,First preference,2019,2018-11-09,NA,NA,9
2018-11-08,2018-11-11,8–11 Nov 2018,Newspoll,Lib/Nat,First preference,2019,2018-11-09,NA,NA,35
2018-11-08,2018-11-11,8–11 Nov 2018,Newspoll,Lib/Nat,Two-party-preferred,2019,2018-11-09,NA,NA,45
2018-11-08,2018-11-11,8–11 Nov 2018,Newspoll,ONP,First preference,2019,2018-11-09,NA,NA,6
2018-11-08,2018-11-11,8–11 Nov 2018,Newspoll,Oth,First preference,2019,2018-11-09,NA,NA,10
2018-11-15,2018-11-17,15–17 Nov 2018,Ipsos,ALP,First preference,2019,2018-11-16,NA,NA,34
2018-11-15,2018-11-17,15–17 Nov 2018,Ipsos,ALP,Two-party-preferred,2019,2018-11-16,NA,NA,52
2018-11-15,2018-11-17,15–17 Nov 2018,Ipsos,Grn,First preference,2019,2018-11-16,NA,NA,13
2018-11-15,2018-11-17,15–17 Nov 2018,Ipsos,Lib/Nat,First preference,2019,2018-11-16,NA,NA,37
2018-11-15,2018-11-17,15–17 Nov 2018,Ipsos,Lib/Nat,Two-party-preferred,2019,2018-11-16,NA,NA,48
2018-11-15,2018-11-17,15–17 Nov 2018,Ipsos,ONP,First preference,2019,2018-11-16,NA,NA,5
2018-11-15,2018-11-17,15–17 Nov 2018,Ipsos,Oth,First preference,2019,2018-11-16,NA,NA,11
2018-11-15,2018-11-18,15–18 Nov 2018,Essential,ALP,First preference,2019,2018-11-16,NA,NA,35
2018-11-15,2018-11-18,15–18 Nov 2018,Essential,ALP,Two-party-preferred,2019,2018-11-16,NA,NA,52
2018-11-15,2018-11-18,15–18 Nov 2018,Essential,Grn,First preference,2019,2018-11-16,NA,NA,11
2018-11-15,2018-11-18,15–18 Nov 2018,Essential,Lib/Nat,First preference,2019,2018-11-16,NA,NA,37
2018-11-15,2018-11-18,15–18 Nov 2018,Essential,Lib/Nat,Two-party-preferred,2019,2018-11-16,NA,NA,48
2018-11-15,2018-11-18,15–18 Nov 2018,Essential,ONP,First preference,2019,2018-11-16,NA,NA,7
2018-11-15,2018-11-18,15–18 Nov 2018,Essential,Oth,First preference,2019,2018-11-16,NA,NA,10
2018-11-16,2018-12-02,29 Nov – 2 Dec 2018,Essential,ALP,First preference,2019,2018-11-24,NA,NA,39
2018-11-16,2018-12-02,29 Nov – 2 Dec 2018,Essential,ALP,Two-party-preferred,2019,2018-11-24,NA,NA,54
2018-11-16,2018-12-02,29 Nov – 2 Dec 2018,Essential,Grn,First preference,2019,2018-11-24,NA,NA,10
2018-11-16,2018-12-02,29 Nov – 2 Dec 2018,Essential,Lib/Nat,First preference,2019,2018-11-24,NA,NA,38
2018-11-16,2018-12-02,29 Nov – 2 Dec 2018,Essential,Lib/Nat,Two-party-preferred,2019,2018-11-24,NA,NA,46
2018-11-16,2018-12-02,29 Nov – 2 Dec 2018,Essential,ONP,First preference,2019,2018-11-24,NA,NA,6
2018-11-16,2018-12-02,29 Nov – 2 Dec 2018,Essential,Oth,First preference,2019,2018-11-24,NA,NA,7
2018-11-22,2018-11-25,22–25 Nov 2018,Newspoll,ALP,First preference,2019,2018-11-23,NA,NA,40
2018-11-22,2018-11-25,22–25 Nov 2018,Newspoll,ALP,Two-party-preferred,2019,2018-11-23,NA,NA,55
2018-11-22,2018-11-25,22–25 Nov 2018,Newspoll,Grn,First preference,2019,2018-11-23,NA,NA,9
2018-11-22,2018-11-25,22–25 Nov 2018,Newspoll,Lib/Nat,First preference,2019,2018-11-23,NA,NA,34
2018-11-22,2018-11-25,22–25 Nov 2018,Newspoll,Lib/Nat,Two-party-preferred,2019,2018-11-23,NA,NA,45
2018-11-22,2018-11-25,22–25 Nov 2018,Newspoll,ONP,First preference,2019,2018-11-23,NA,NA,8
2018-11-22,2018-11-25,22–25 Nov 2018,Newspoll,Oth,First preference,2019,2018-11-23,NA,NA,9
2018-12-06,2018-12-09,6–9 Dec 2018,Newspoll,ALP,First preference,2019,2018-12-07,NA,NA,41
2018-12-06,2018-12-09,6–9 Dec 2018,Newspoll,ALP,Two-party-preferred,2019,2018-12-07,NA,NA,55
2018-12-06,2018-12-09,6–9 Dec 2018,Newspoll,Grn,First preference,2019,2018-12-07,NA,NA,9
2018-12-06,2018-12-09,6–9 Dec 2018,Newspoll,Lib/Nat,First preference,2019,2018-12-07,NA,NA,35
2018-12-06,2018-12-09,6–9 Dec 2018,Newspoll,Lib/Nat,Two-party-preferred,2019,2018-12-07,NA,NA,45
2018-12-06,2018-12-09,6–9 Dec 2018,Newspoll,ONP,First preference,2019,2018-12-07,NA,NA,7
2018-12-06,2018-12-09,6–9 Dec 2018,Newspoll,Oth,First preference,2019,2018-12-07,NA,NA,8
2018-12-12,2018-12-15,12–15 Dec 2018,Ipsos,ALP,First preference,2019,2018-12-13,NA,NA,37
2018-12-12,2018-12-15,12–15 Dec 2018,Ipsos,ALP,Two-party-preferred,2019,2018-12-13,NA,NA,54
2018-12-12,2018-12-15,12–15 Dec 2018,Ipsos,Grn,First preference,2019,2018-12-13,NA,NA,13
2018-12-12,2018-12-15,12–15 Dec 2018,Ipsos,Lib/Nat,First preference,2019,2018-12-13,NA,NA,36
2018-12-12,2018-12-15,12–15 Dec 2018,Ipsos,Lib/Nat,Two-party-preferred,2019,2018-12-13,NA,NA,46
2018-12-12,2018-12-15,12–15 Dec 2018,Ipsos,ONP,First preference,2019,2018-12-13,NA,NA,6
2018-12-12,2018-12-15,12–15 Dec 2018,Ipsos,Oth,First preference,2019,2018-12-13,NA,NA,9
2018-12-13,2018-12-16,13–16 Dec 2018,Essential,ALP,First preference,2019,2018-12-14,NA,NA,36
2018-12-13,2018-12-16,13–16 Dec 2018,Essential,ALP,Two-party-preferred,2019,2018-12-14,NA,NA,53
2018-12-13,2018-12-16,13–16 Dec 2018,Essential,Grn,First preference,2019,2018-12-14,NA,NA,11
2018-12-13,2018-12-16,13–16 Dec 2018,Essential,Lib/Nat,First preference,2019,2018-12-14,NA,NA,37
2018-12-13,2018-12-16,13–16 Dec 2018,Essential,Lib/Nat,Two-party-preferred,2019,2018-12-14,NA,NA,47
2018-12-13,2018-12-16,13–16 Dec 2018,Essential,ONP,First preference,2019,2018-12-14,NA,NA,7
2018-12-13,2018-12-16,13–16 Dec 2018,Essential,Oth,First preference,2019,2018-12-14,NA,NA,9
2019-01-09,2019-01-13,9–13 Jan 2019,Essential,ALP,First preference,2019,2019-01-11,NA,NA,38
2019-01-09,2019-01-13,9–13 Jan 2019,Essential,ALP,Two-party-preferred,2019,2019-01-11,NA,NA,53
2019-01-09,2019-01-13,9–13 Jan 2019,Essential,Grn,First preference,2019,2019-01-11,NA,NA,10
2019-01-09,2019-01-13,9–13 Jan 2019,Essential,Lib/Nat,First preference,2019,2019-01-11,NA,NA,38
2019-01-09,2019-01-13,9–13 Jan 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-01-11,NA,NA,47
2019-01-09,2019-01-13,9–13 Jan 2019,Essential,ONP,First preference,2019,2019-01-11,NA,NA,7
2019-01-09,2019-01-13,9–13 Jan 2019,Essential,Oth,First preference,2019,2019-01-11,NA,NA,7
2019-01-23,2019-01-31,23–31 Jan 2019,Essential,ALP,First preference,2019,2019-01-27,NA,NA,36
2019-01-23,2019-01-31,23–31 Jan 2019,Essential,ALP,Two-party-preferred,2019,2019-01-27,NA,NA,52
2019-01-23,2019-01-31,23–31 Jan 2019,Essential,Grn,First preference,2019,2019-01-27,NA,NA,10
2019-01-23,2019-01-31,23–31 Jan 2019,Essential,Lib/Nat,First preference,2019,2019-01-27,NA,NA,38
2019-01-23,2019-01-31,23–31 Jan 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-01-27,NA,NA,48
2019-01-23,2019-01-31,23–31 Jan 2019,Essential,ONP,First preference,2019,2019-01-27,NA,NA,7
2019-01-23,2019-01-31,23–31 Jan 2019,Essential,Oth,First preference,2019,2019-01-27,NA,NA,9
2019-01-24,2019-01-27,24–27 Jan 2019,Newspoll,ALP,First preference,2019,2019-01-25,NA,NA,38
2019-01-24,2019-01-27,24–27 Jan 2019,Newspoll,ALP,Two-party-preferred,2019,2019-01-25,NA,NA,53
2019-01-24,2019-01-27,24–27 Jan 2019,Newspoll,Grn,First preference,2019,2019-01-25,NA,NA,9
2019-01-24,2019-01-27,24–27 Jan 2019,Newspoll,Lib/Nat,First preference,2019,2019-01-25,NA,NA,37
2019-01-24,2019-01-27,24–27 Jan 2019,Newspoll,Lib/Nat,Two-party-preferred,2019,2019-01-25,NA,NA,47
2019-01-24,2019-01-27,24–27 Jan 2019,Newspoll,ONP,First preference,2019,2019-01-25,NA,NA,6
2019-01-24,2019-01-27,24–27 Jan 2019,Newspoll,Oth,First preference,2019,2019-01-25,NA,NA,10
2019-02-06,2019-02-11,6–11 Feb 2019,Essential,ALP,First preference,2019,2019-02-08,NA,NA,38
2019-02-06,2019-02-11,6–11 Feb 2019,Essential,ALP,Two-party-preferred,2019,2019-02-08,NA,NA,55
2019-02-06,2019-02-11,6–11 Feb 2019,Essential,Grn,First preference,2019,2019-02-08,NA,NA,10
2019-02-06,2019-02-11,6–11 Feb 2019,Essential,Lib/Nat,First preference,2019,2019-02-08,NA,NA,34
2019-02-06,2019-02-11,6–11 Feb 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-02-08,NA,NA,45
2019-02-06,2019-02-11,6–11 Feb 2019,Essential,ONP,First preference,2019,2019-02-08,NA,NA,7
2019-02-06,2019-02-11,6–11 Feb 2019,Essential,Oth,First preference,2019,2019-02-08,NA,NA,11
2019-02-07,2019-02-10,7–10 Feb 2019,Newspoll,ALP,First preference,2019,2019-02-08,NA,NA,39
2019-02-07,2019-02-10,7–10 Feb 2019,Newspoll,ALP,Two-party-preferred,2019,2019-02-08,NA,NA,53
2019-02-07,2019-02-10,7–10 Feb 2019,Newspoll,Grn,First preference,2019,2019-02-08,NA,NA,9
2019-02-07,2019-02-10,7–10 Feb 2019,Newspoll,Lib/Nat,First preference,2019,2019-02-08,NA,NA,37
2019-02-07,2019-02-10,7–10 Feb 2019,Newspoll,Lib/Nat,Two-party-preferred,2019,2019-02-08,NA,NA,47
2019-02-07,2019-02-10,7–10 Feb 2019,Newspoll,ONP,First preference,2019,2019-02-08,NA,NA,5
2019-02-07,2019-02-10,7–10 Feb 2019,Newspoll,Oth,First preference,2019,2019-02-08,NA,NA,10
2019-02-12,2019-02-15,12–15 Feb 2019,Ipsos,ALP,First preference,2019,2019-02-13,NA,NA,33
2019-02-12,2019-02-15,12–15 Feb 2019,Ipsos,ALP,Two-party-preferred,2019,2019-02-13,NA,NA,51
2019-02-12,2019-02-15,12–15 Feb 2019,Ipsos,Grn,First preference,2019,2019-02-13,NA,NA,13
2019-02-12,2019-02-15,12–15 Feb 2019,Ipsos,Lib/Nat,First preference,2019,2019-02-13,NA,NA,38
2019-02-12,2019-02-15,12–15 Feb 2019,Ipsos,Lib/Nat,Two-party-preferred,2019,2019-02-13,NA,NA,49
2019-02-12,2019-02-15,12–15 Feb 2019,Ipsos,ONP,First preference,2019,2019-02-13,NA,NA,5
2019-02-12,2019-02-15,12–15 Feb 2019,Ipsos,Oth,First preference,2019,2019-02-13,NA,NA,11
2019-02-20,2019-02-25,20–25 Feb 2019,Essential,ALP,First preference,2019,2019-02-22,NA,NA,37
2019-02-20,2019-02-25,20–25 Feb 2019,Essential,ALP,Two-party-preferred,2019,2019-02-22,NA,NA,52
2019-02-20,2019-02-25,20–25 Feb 2019,Essential,Grn,First preference,2019,2019-02-22,NA,NA,9
2019-02-20,2019-02-25,20–25 Feb 2019,Essential,Lib/Nat,First preference,2019,2019-02-22,NA,NA,38
2019-02-20,2019-02-25,20–25 Feb 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-02-22,NA,NA,48
2019-02-20,2019-02-25,20–25 Feb 2019,Essential,ONP,First preference,2019,2019-02-22,NA,NA,6
2019-02-20,2019-02-25,20–25 Feb 2019,Essential,Oth,First preference,2019,2019-02-22,NA,NA,10
2019-02-21,2019-02-24,21–24 Feb 2019,Newspoll,ALP,First preference,2019,2019-02-22,NA,NA,39
2019-02-21,2019-02-24,21–24 Feb 2019,Newspoll,ALP,Two-party-preferred,2019,2019-02-22,NA,NA,53
2019-02-21,2019-02-24,21–24 Feb 2019,Newspoll,Grn,First preference,2019,2019-02-22,NA,NA,9
2019-02-21,2019-02-24,21–24 Feb 2019,Newspoll,Lib/Nat,First preference,2019,2019-02-22,NA,NA,37
2019-02-21,2019-02-24,21–24 Feb 2019,Newspoll,Lib/Nat,Two-party-preferred,2019,2019-02-22,NA,NA,47
2019-02-21,2019-02-24,21–24 Feb 2019,Newspoll,ONP,First preference,2019,2019-02-22,NA,NA,5
2019-02-21,2019-02-24,21–24 Feb 2019,Newspoll,Oth,First preference,2019,2019-02-22,NA,NA,10
2019-03-06,2019-03-11,6–11 Mar 2019,Essential,ALP,First preference,2019,2019-03-08,NA,NA,38
2019-03-06,2019-03-11,6–11 Mar 2019,Essential,ALP,Two-party-preferred,2019,2019-03-08,NA,NA,53
2019-03-06,2019-03-11,6–11 Mar 2019,Essential,Grn,First preference,2019,2019-03-08,NA,NA,8
2019-03-06,2019-03-11,6–11 Mar 2019,Essential,Lib/Nat,First preference,2019,2019-03-08,NA,NA,37
2019-03-06,2019-03-11,6–11 Mar 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-03-08,NA,NA,47
2019-03-06,2019-03-11,6–11 Mar 2019,Essential,ONP,First preference,2019,2019-03-08,NA,NA,7
2019-03-06,2019-03-11,6–11 Mar 2019,Essential,Oth,First preference,2019,2019-03-08,NA,NA,10
2019-03-07,2019-03-10,7–10 Mar 2019,Newspoll,ALP,First preference,2019,2019-03-08,NA,NA,39
2019-03-07,2019-03-10,7–10 Mar 2019,Newspoll,ALP,Two-party-preferred,2019,2019-03-08,NA,NA,54
2019-03-07,2019-03-10,7–10 Mar 2019,Newspoll,Grn,First preference,2019,2019-03-08,NA,NA,9
2019-03-07,2019-03-10,7–10 Mar 2019,Newspoll,Lib/Nat,First preference,2019,2019-03-08,NA,NA,36
2019-03-07,2019-03-10,7–10 Mar 2019,Newspoll,Lib/Nat,Two-party-preferred,2019,2019-03-08,NA,NA,46
2019-03-07,2019-03-10,7–10 Mar 2019,Newspoll,ONP,First preference,2019,2019-03-08,NA,NA,7
2019-03-07,2019-03-10,7–10 Mar 2019,Newspoll,Oth,First preference,2019,2019-03-08,NA,NA,9
2019-03-20,2019-03-25,20–25 Mar 2019,Essential,ALP,First preference,2019,2019-03-22,NA,NA,36
2019-03-20,2019-03-25,20–25 Mar 2019,Essential,ALP,Two-party-preferred,2019,2019-03-22,NA,NA,52
2019-03-20,2019-03-25,20–25 Mar 2019,Essential,Grn,First preference,2019,2019-03-22,NA,NA,10
2019-03-20,2019-03-25,20–25 Mar 2019,Essential,Lib/Nat,First preference,2019,2019-03-22,NA,NA,39
2019-03-20,2019-03-25,20–25 Mar 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-03-22,NA,NA,48
2019-03-20,2019-03-25,20–25 Mar 2019,Essential,ONP,First preference,2019,2019-03-22,NA,NA,7
2019-03-20,2019-03-25,20–25 Mar 2019,Essential,Oth,First preference,2019,2019-03-22,NA,NA,8
2019-03-25,2019-03-28,25–28 Mar 2019,Galaxy,ALP,First preference,2019,2019-03-26,NA,NA,37
2019-03-25,2019-03-28,25–28 Mar 2019,Galaxy,ALP,Two-party-preferred,2019,2019-03-26,NA,NA,53
2019-03-25,2019-03-28,25–28 Mar 2019,Galaxy,Grn,First preference,2019,2019-03-26,NA,NA,10
2019-03-25,2019-03-28,25–28 Mar 2019,Galaxy,Lib/Nat,First preference,2019,2019-03-26,NA,NA,35
2019-03-25,2019-03-28,25–28 Mar 2019,Galaxy,Lib/Nat,Two-party-preferred,2019,2019-03-26,NA,NA,47
2019-03-25,2019-03-28,25–28 Mar 2019,Galaxy,ONP,First preference,2019,2019-03-26,NA,NA,8
2019-04-03,2019-04-06,3–6 Apr 2019,Ipsos,ALP,First preference,2019,2019-04-04,NA,NA,34
2019-04-03,2019-04-06,3–6 Apr 2019,Ipsos,ALP,Two-party-preferred,2019,2019-04-04,NA,NA,53
2019-04-03,2019-04-06,3–6 Apr 2019,Ipsos,Grn,First preference,2019,2019-04-04,NA,NA,13
2019-04-03,2019-04-06,3–6 Apr 2019,Ipsos,Lib/Nat,First preference,2019,2019-04-04,NA,NA,37
2019-04-03,2019-04-06,3–6 Apr 2019,Ipsos,Lib/Nat,Two-party-preferred,2019,2019-04-04,NA,NA,47
2019-04-03,2019-04-06,3–6 Apr 2019,Ipsos,ONP,First preference,2019,2019-04-04,NA,NA,5
2019-04-03,2019-04-06,3–6 Apr 2019,Ipsos,Oth,First preference,2019,2019-04-04,NA,NA,11
2019-04-04,2019-04-07,4–7 Apr 2019,Newspoll,ALP,First preference,2019,2019-04-05,NA,NA,37
2019-04-04,2019-04-07,4–7 Apr 2019,Newspoll,ALP,Two-party-preferred,2019,2019-04-05,NA,NA,52
2019-04-04,2019-04-07,4–7 Apr 2019,Newspoll,Grn,First preference,2019,2019-04-05,NA,NA,9
2019-04-04,2019-04-07,4–7 Apr 2019,Newspoll,Lib/Nat,First preference,2019,2019-04-05,NA,NA,38
2019-04-04,2019-04-07,4–7 Apr 2019,Newspoll,Lib/Nat,Two-party-preferred,2019,2019-04-05,NA,NA,48
2019-04-04,2019-04-07,4–7 Apr 2019,Newspoll,ONP,First preference,2019,2019-04-05,NA,NA,6
2019-04-04,2019-04-07,4–7 Apr 2019,Newspoll,Oth,First preference,2019,2019-04-05,NA,NA,10
2019-04-04,2019-04-08,4–8 Apr 2019,Essential,ALP,First preference,2019,2019-04-06,NA,NA,35
2019-04-04,2019-04-08,4–8 Apr 2019,Essential,ALP,Two-party-preferred,2019,2019-04-06,NA,NA,52
2019-04-04,2019-04-08,4–8 Apr 2019,Essential,Grn,First preference,2019,2019-04-06,NA,NA,11
2019-04-04,2019-04-08,4–8 Apr 2019,Essential,Lib/Nat,First preference,2019,2019-04-06,NA,NA,38
2019-04-04,2019-04-08,4–8 Apr 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-04-06,NA,NA,48
2019-04-04,2019-04-08,4–8 Apr 2019,Essential,ONP,First preference,2019,2019-04-06,NA,NA,5
2019-04-04,2019-04-08,4–8 Apr 2019,Essential,Oth,First preference,2019,2019-04-06,NA,NA,10
2019-04-06,2019-04-07,6–7 Apr 2019,Roy Morgan,ALP,First preference,2019,2019-04-06,NA,NA,35
2019-04-06,2019-04-07,6–7 Apr 2019,Roy Morgan,ALP,Two-party-preferred,2019,2019-04-06,NA,NA,52.5
2019-04-06,2019-04-07,6–7 Apr 2019,Roy Morgan,Grn,First preference,2019,2019-04-06,NA,NA,13.5
2019-04-06,2019-04-07,6–7 Apr 2019,Roy Morgan,Lib/Nat,First preference,2019,2019-04-06,NA,NA,37
2019-04-06,2019-04-07,6–7 Apr 2019,Roy Morgan,Lib/Nat,Two-party-preferred,2019,2019-04-06,NA,NA,47.5
2019-04-06,2019-04-07,6–7 Apr 2019,Roy Morgan,ONP,First preference,2019,2019-04-06,NA,NA,4
2019-04-11,2019-04-14,11–14 Apr 2019,Newspoll,ALP,First preference,2019,2019-04-12,NA,NA,39
2019-04-11,2019-04-14,11–14 Apr 2019,Newspoll,ALP,Two-party-preferred,2019,2019-04-12,NA,NA,52
2019-04-11,2019-04-14,11–14 Apr 2019,Newspoll,Grn,First preference,2019,2019-04-12,NA,NA,9
2019-04-11,2019-04-14,11–14 Apr 2019,Newspoll,Lib/Nat,First preference,2019,2019-04-12,NA,NA,39
2019-04-11,2019-04-14,11–14 Apr 2019,Newspoll,Lib/Nat,Two-party-preferred,2019,2019-04-12,NA,NA,48
2019-04-11,2019-04-14,11–14 Apr 2019,Newspoll,ONP,First preference,2019,2019-04-12,NA,NA,4
2019-04-11,2019-04-14,11–14 Apr 2019,Newspoll,Oth,First preference,2019,2019-04-12,NA,NA,9
2019-04-20,2019-04-21,20–21 Apr 2019,Roy Morgan,ALP,First preference,2019,2019-04-20,NA,NA,35.5
2019-04-20,2019-04-21,20–21 Apr 2019,Roy Morgan,ALP,Two-party-preferred,2019,2019-04-20,NA,NA,51
2019-04-20,2019-04-21,20–21 Apr 2019,Roy Morgan,Grn,First preference,2019,2019-04-20,NA,NA,9.5
2019-04-20,2019-04-21,20–21 Apr 2019,Roy Morgan,Lib/Nat,First preference,2019,2019-04-20,NA,NA,39
2019-04-20,2019-04-21,20–21 Apr 2019,Roy Morgan,Lib/Nat,Two-party-preferred,2019,2019-04-20,NA,NA,49
2019-04-20,2019-04-21,20–21 Apr 2019,Roy Morgan,ONP,First preference,2019,2019-04-20,NA,NA,4.5
2019-04-23,2019-04-25,23–25 Apr 2019,Galaxy,ALP,First preference,2019,2019-04-24,NA,NA,37
2019-04-23,2019-04-25,23–25 Apr 2019,Galaxy,ALP,Two-party-preferred,2019,2019-04-24,NA,NA,52
2019-04-23,2019-04-25,23–25 Apr 2019,Galaxy,Grn,First preference,2019,2019-04-24,NA,NA,9
2019-04-23,2019-04-25,23–25 Apr 2019,Galaxy,Lib/Nat,First preference,2019,2019-04-24,NA,NA,37
2019-04-23,2019-04-25,23–25 Apr 2019,Galaxy,Lib/Nat,Two-party-preferred,2019,2019-04-24,NA,NA,48
2019-04-23,2019-04-25,23–25 Apr 2019,Galaxy,ONP,First preference,2019,2019-04-24,NA,NA,4
2019-04-25,2019-04-29,25–29 Apr 2019,Essential,ALP,First preference,2019,2019-04-27,NA,NA,37
2019-04-25,2019-04-29,25–29 Apr 2019,Essential,ALP,Two-party-preferred,2019,2019-04-27,NA,NA,51
2019-04-25,2019-04-29,25–29 Apr 2019,Essential,Grn,First preference,2019,2019-04-27,NA,NA,9
2019-04-25,2019-04-29,25–29 Apr 2019,Essential,Lib/Nat,First preference,2019,2019-04-27,NA,NA,39
2019-04-25,2019-04-29,25–29 Apr 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-04-27,NA,NA,49
2019-04-25,2019-04-29,25–29 Apr 2019,Essential,ONP,First preference,2019,2019-04-27,NA,NA,6
2019-04-25,2019-04-29,25–29 Apr 2019,Essential,Oth,First preference,2019,2019-04-27,NA,NA,9
2019-04-26,2019-04-28,26–28 Apr 2019,Newspoll,ALP,First preference,2019,2019-04-27,NA,NA,37
2019-04-26,2019-04-28,26–28 Apr 2019,Newspoll,ALP,Two-party-preferred,2019,2019-04-27,NA,NA,51
2019-04-26,2019-04-28,26–28 Apr 2019,Newspoll,Grn,First preference,2019,2019-04-27,NA,NA,9
2019-04-26,2019-04-28,26–28 Apr 2019,Newspoll,Lib/Nat,First preference,2019,2019-04-27,NA,NA,38
2019-04-26,2019-04-28,26–28 Apr 2019,Newspoll,Lib/Nat,Two-party-preferred,2019,2019-04-27,NA,NA,49
2019-04-26,2019-04-28,26–28 Apr 2019,Newspoll,ONP,First preference,2019,2019-04-27,NA,NA,4
2019-04-27,2019-04-28,27–28 Apr 2019,Roy Morgan,ALP,First preference,2019,2019-04-27,NA,NA,36
2019-04-27,2019-04-28,27–28 Apr 2019,Roy Morgan,ALP,Two-party-preferred,2019,2019-04-27,NA,NA,51
2019-04-27,2019-04-28,27–28 Apr 2019,Roy Morgan,Grn,First preference,2019,2019-04-27,NA,NA,9.5
2019-04-27,2019-04-28,27–28 Apr 2019,Roy Morgan,Lib/Nat,First preference,2019,2019-04-27,NA,NA,39.5
2019-04-27,2019-04-28,27–28 Apr 2019,Roy Morgan,Lib/Nat,Two-party-preferred,2019,2019-04-27,NA,NA,49
2019-04-27,2019-04-28,27–28 Apr 2019,Roy Morgan,ONP,First preference,2019,2019-04-27,NA,NA,2.5
2019-05-01,2019-05-04,1–4 May 2019,Ipsos,ALP,First preference,2019,2019-05-02,NA,NA,33
2019-05-01,2019-05-04,1–4 May 2019,Ipsos,ALP,Two-party-preferred,2019,2019-05-02,NA,NA,52
2019-05-01,2019-05-04,1–4 May 2019,Ipsos,Grn,First preference,2019,2019-05-02,NA,NA,14
2019-05-01,2019-05-04,1–4 May 2019,Ipsos,Lib/Nat,First preference,2019,2019-05-02,NA,NA,36
2019-05-01,2019-05-04,1–4 May 2019,Ipsos,Lib/Nat,Two-party-preferred,2019,2019-05-02,NA,NA,48
2019-05-01,2019-05-04,1–4 May 2019,Ipsos,ONP,First preference,2019,2019-05-02,NA,NA,5
2019-05-02,2019-05-05,2–5 May 2019,Newspoll,ALP,First preference,2019,2019-05-03,NA,NA,36
2019-05-02,2019-05-05,2–5 May 2019,Newspoll,ALP,Two-party-preferred,2019,2019-05-03,NA,NA,51
2019-05-02,2019-05-05,2–5 May 2019,Newspoll,Grn,First preference,2019,2019-05-03,NA,NA,9
2019-05-02,2019-05-05,2–5 May 2019,Newspoll,Lib/Nat,First preference,2019,2019-05-03,NA,NA,38
2019-05-02,2019-05-05,2–5 May 2019,Newspoll,Lib/Nat,Two-party-preferred,2019,2019-05-03,NA,NA,49
2019-05-02,2019-05-05,2–5 May 2019,Newspoll,ONP,First preference,2019,2019-05-03,NA,NA,5
2019-05-02,2019-05-06,2–6 May 2019,Essential,ALP,First preference,2019,2019-05-04,NA,NA,34
2019-05-02,2019-05-06,2–6 May 2019,Essential,ALP,Two-party-preferred,2019,2019-05-04,NA,NA,52
2019-05-02,2019-05-06,2–6 May 2019,Essential,Grn,First preference,2019,2019-05-04,NA,NA,12
2019-05-02,2019-05-06,2–6 May 2019,Essential,Lib/Nat,First preference,2019,2019-05-04,NA,NA,38
2019-05-02,2019-05-06,2–6 May 2019,Essential,Lib/Nat,Two-party-preferred,2019,2019-05-04,NA,NA,48
2019-05-02,2019-05-06,2–6 May 2019,Essential,ONP,First preference,2019,2019-05-04,NA,NA,7
2019-05-02,2019-05-06,2–6 May 2019,Essential,Oth,First preference,2019,2019-05-04,NA,NA,9
2019-05-04,2019-05-05,4–5 May 2019,Roy Morgan,ALP,First preference,2019,2019-05-04,NA,NA,34
2019-05-04,2019-05-05,4–5 May 2019,Roy Morgan,ALP,Two-party-preferred,2019,2019-05-04,NA,NA,51
2019-05-04,2019-05-05,4–5 May 2019,Roy Morgan,Grn,First preference,2019,2019-05-04,NA,NA,11
